"commit_id","equipo","modulo","prioridad","lead_time_horas","lineas_cambiadas","num_bugs","deploy_status"
"PR-10434","Delta","Billing","Alta",33,519,4,"success"
"PR-10435","Alpha","Billing","Alta",91.83,1047,3,"success"
"PR-10436","Alpha","Database","Crítica",7,108,0,"success"
"PR-10437","Delta","Auth-Service","Media",58.89,809,2,"rolled_back"
"PR-10438","Gamma","Core-API","Alta",2,123,0,"success"
"PR-10439","Beta","Frontend-UI","Media",2.29,144,0,"success"
"PR-10440","Beta","Frontend-UI","Media",44.8,633,2,"success"
"PR-10441","Delta","Database","Media",6,250,0,"success"
"PR-10442","Beta","Billing","Crítica",32,316,0,"success"
"PR-10443","Gamma","Database","Media",219,2653,14,"success"
"PR-10444","Delta","Core-API","Baja",5.63,94,0,"success"
"PR-10445","Delta","Frontend-UI","Media",57.42,943,3,"failed"
"PR-10446","Gamma","Billing","Alta",38,297,0,"success"
"PR-10447","Beta","Frontend-UI","Alta",0.6,120,0,"success"
"PR-10448","Beta","Frontend-UI","Media",2,53,0,"success"
"PR-10449","Beta","Frontend-UI","Media",7,10,0,"success"
"PR-10450","Delta","Frontend-UI","Media",53,632,2,"success"
"PR-10451","Delta","Auth-Service","Media",94.26,1175,2,"success"
"PR-10452","Delta","Auth-Service","Baja",68,920,4,"success"
"PR-10453","Delta","Billing","Baja",31.62,472,4,"failed"
"PR-10454","Gamma","Auth-Service","Media",55.88,725,4,"success"
"PR-10455","Beta","Auth-Service","Media",8,245,3,"success"
"PR-10456","Alpha","Core-API","Alta",2,17,0,"success"
"PR-10457","Beta","Auth-Service","Alta",5,176,2,"success"
"PR-10458","Delta","Auth-Service","Media",44,754,3,"success"
"PR-10459","Delta","Frontend-UI","Baja",246.54,3141,15,"failed"
"PR-10460","Gamma","Auth-Service","Media",250,3067,13,"rolled_back"
"PR-10461","Delta","Core-API","Media",4,121,0,"success"
"PR-10462","Gamma","Database","Media",1.31,64,0,"success"
"PR-10463","Alpha","Core-API","Alta",29.04,413,2,"success"
"PR-10464","Beta","Database","Baja",34,510,3,"success"
"PR-10465","Delta","Frontend-UI","Alta",2.56,107,1,"success"
"PR-10466","Beta","Billing","Alta",4,128,0,"success"
"PR-10467","Beta","Auth-Service","Baja",51,778,7,"failed"
"PR-10468","Alpha","Frontend-UI","Baja",6.06,311,2,"failed"
"PR-10469","Gamma","Frontend-UI","Media",38,710,3,"success"
"PR-10470","Alpha","Billing","Media",8,200,3,"success"
"PR-10471","Alpha","Frontend-UI","Media",1.65,10,0,"success"
"PR-10472","Alpha","Database","Media",37,548,4,"success"
"PR-10473","Gamma","Frontend-UI","Crítica",46,411,0,"success"
"PR-10474","Delta","Auth-Service","Baja",3,24,0,"success"
"PR-10475","Gamma","Billing","Alta",9.29,177,1,"success"
"PR-10476","Delta","Database","Media",9.25,194,1,"success"
"PR-10477","Beta","Core-API","Alta",43.47,776,1,"success"
"PR-10478","Beta","Database","Alta",26,490,3,"failed"
"PR-10479","Alpha","Core-API","Media",48,604,2,"failed"
"PR-10480","Delta","Database","Media",40,563,0,"success"
"PR-10481","Gamma","Core-API","Alta",34.39,576,2,"success"
"PR-10482","Delta","Frontend-UI","Media",33,395,1,"success"
"PR-10483","Delta","Billing","Crítica",72,1073,3,"success"
"PR-10484","Delta","Frontend-UI","Media",3.73,10,0,"success"
"PR-10485","Alpha","Auth-Service","Media",13.12,175,2,"success"
"PR-10486","Gamma","Database","Crítica",1,10,0,"success"
"PR-10487","Gamma","Core-API","Alta",1,195,4,"success"
"PR-10488","Beta","Database","Alta",6,125,0,"success"
"PR-10489","Gamma","Core-API","Alta",48.28,753,5,"success"
"PR-10490","Beta","Billing","Baja",3,20,0,"success"
"PR-10491","Beta","Core-API","Media",1.14,42,0,"success"
"PR-10492","Beta","Frontend-UI","Crítica",2,10,0,"success"
"PR-10493","Beta","Auth-Service","Media",1.59,354,1,"success"
"PR-10494","Alpha","Auth-Service","Alta",43.93,471,3,"success"
"PR-10495","Beta","Frontend-UI","Alta",1,51,1,"success"
"PR-10496","Beta","Auth-Service","Baja",34,444,1,"success"
"PR-10497","Delta","Database","Media",6,218,0,"success"
"PR-10498","Beta","Billing","Alta",59.56,893,3,"success"
"PR-10499","Delta","Billing","Media",93,1108,7,"failed"
"PR-10500","Delta","Auth-Service","Alta",44.69,478,0,"success"
"PR-10501","Alpha","Database","Media",73,1055,4,"failed"
"PR-10502","Delta","Database","Media",52.18,417,3,"success"
"PR-10503","Alpha","Billing","Baja",5.23,10,1,"success"
"PR-10504","Beta","Database","Alta",5,81,0,"success"
"PR-10505","Alpha","Billing","Baja",24.39,424,1,"failed"
"PR-10506","Beta","Core-API","Alta",4.27,33,0,"success"
"PR-10507","Gamma","Frontend-UI","Media",55,787,5,"success"
"PR-10508","Alpha","Core-API","Media",2.16,42,0,"success"
"PR-10509","Delta","Core-API","Baja",4.22,40,1,"success"
"PR-10510","Beta","Auth-Service","Media",3,10,1,"success"
"PR-10511","Beta","Billing","Media",50.01,844,5,"success"
"PR-10512","Alpha","Frontend-UI","Media",4,244,1,"rolled_back"
"PR-10513","Delta","Database","Media",1.19,42,0,"success"
"PR-10514","Alpha","Auth-Service","Baja",46.79,652,0,"success"
"PR-10515","Alpha","Core-API","Alta",6,248,1,"success"
"PR-10516","Gamma","Billing","Media",1,10,1,"failed"
"PR-10517","Beta","Database","Baja",4,10,1,"success"
"PR-10518","Gamma","Frontend-UI","Baja",22,314,0,"success"
"PR-10519","Delta","Database","Baja",50,800,2,"success"
"PR-10520","Delta","Core-API","Media",5.04,142,1,"success"
"PR-10521","Beta","Billing","Media",1,135,0,"success"
"PR-10522","Beta","Database","Media",1.86,181,0,"success"
"PR-10523","Gamma","Frontend-UI","Alta",65.1,606,6,"failed"
"PR-10524","Beta","Frontend-UI","Media",73.42,824,4,"rolled_back"
"PR-10525","Alpha","Billing","Baja",40,463,2,"success"
"PR-10526","Alpha","Frontend-UI","Alta",30,387,1,"success"
"PR-10527","Gamma","Frontend-UI","Alta",3,25,0,"success"
"PR-10528","Delta","Database","Alta",2,10,0,"success"
"PR-10529","Gamma","Frontend-UI","Baja",8.7,128,1,"success"
"PR-10530","Gamma","Database","Media",25,321,1,"success"
"PR-10531","Delta","Database","Alta",1,13,0,"success"
"PR-10532","Gamma","Billing","Baja",53,755,5,"failed"
"PR-10533","Gamma","Billing","Baja",148,1825,7,"failed"
"PR-10534","Delta","Database","Alta",64,782,0,"rolled_back"
"PR-10535","Beta","Billing","Media",3,31,0,"success"
"PR-10536","Delta","Billing","Alta",4,85,0,"success"
"PR-10537","Alpha","Database","Baja",28,454,2,"failed"
"PR-10538","Alpha","Database","Media",1,220,1,"success"
"PR-10539","Delta","Frontend-UI","Media",16,317,3,"success"
"PR-10540","Delta","Core-API","Media",200.51,2466,10,"failed"
"PR-10541","Beta","Database","Media",35.11,631,4,"success"
"PR-10542","Gamma","Database","Alta",2.71,10,1,"success"
"PR-10543","Alpha","Frontend-UI","Alta",29.38,344,2,"success"
"PR-10544","Gamma","Billing","Alta",3,217,0,"success"
"PR-10545","Gamma","Auth-Service","Media",44.26,378,6,"failed"
"PR-10546","Gamma","Auth-Service","Baja",2.53,187,0,"success"
"PR-10547","Delta","Billing","Alta",1.13,10,0,"success"
"PR-10548","Alpha","Auth-Service","Alta",4,97,0,"success"
"PR-10549","Alpha","Database","Media",24,240,1,"success"
"PR-10550","Alpha","Core-API","Media",37.98,409,2,"failed"
"PR-10551","Gamma","Core-API","Alta",11.81,152,0,"success"
"PR-10552","Delta","Billing","Media",6,10,0,"success"
"PR-10553","Alpha","Billing","Baja",81.37,1004,2,"success"
"PR-10554","Beta","Auth-Service","Media",1.31,168,0,"success"
"PR-10555","Alpha","Frontend-UI","Alta",227,2637,11,"success"
"PR-10556","Alpha","Database","Media",4,10,0,"failed"
"PR-10557","Gamma","Database","Alta",0.35,10,0,"success"
"PR-10558","Gamma","Frontend-UI","Crítica",3,93,0,"success"
"PR-10559","Alpha","Core-API","Media",1,82,1,"success"
"PR-10560","Alpha","Database","Baja",1,47,0,"success"
"PR-10561","Delta","Database","Media",3,51,0,"success"
"PR-10562","Beta","Auth-Service","Media",289.95,3369,18,"success"
"PR-10563","Gamma","Frontend-UI","Alta",145.61,1839,8,"failed"
"PR-10564","Alpha","Database","Media",3,214,1,"success"
"PR-10565","Gamma","Billing","Alta",267.09,3043,12,"success"
"PR-10566","Beta","Core-API","Media",2,10,0,"success"
"PR-10567","Gamma","Database","Alta",97,1022,3,"failed"
"PR-10568","Alpha","Auth-Service","Alta",50,731,0,"failed"
"PR-10569","Gamma","Auth-Service","Crítica",33,540,2,"success"
"PR-10570","Beta","Frontend-UI","Alta",46.38,471,1,"success"
"PR-10571","Beta","Auth-Service","Baja",2,79,1,"success"
"PR-10572","Delta","Billing","Media",1.34,20,0,"success"
"PR-10573","Gamma","Auth-Service","Media",4,10,0,"success"
"PR-10574","Delta","Core-API","Baja",31.58,517,4,"success"
"PR-10575","Gamma","Core-API","Media",54.61,561,1,"success"
"PR-10576","Beta","Database","Crítica",75,645,3,"failed"
"PR-10577","Beta","Core-API","Media",3,10,0,"success"
"PR-10578","Alpha","Core-API","Media",6,10,0,"success"
"PR-10579","Gamma","Frontend-UI","Baja",10,118,0,"success"
"PR-10580","Beta","Billing","Media",2.04,125,0,"success"
"PR-10581","Alpha","Frontend-UI","Alta",56.31,724,6,"failed"
"PR-10582","Gamma","Billing","Media",1,10,1,"success"
"PR-10583","Beta","Frontend-UI","Media",1.81,53,0,"success"
"PR-10584","Beta","Core-API","Media",1.48,10,0,"success"
"PR-10585","Delta","Core-API","Baja",55,854,3,"success"
"PR-10586","Gamma","Database","Media",30,503,0,"failed"
"PR-10587","Beta","Billing","Crítica",3,42,0,"success"
"PR-10588","Alpha","Database","Media",33,573,4,"failed"
"PR-10589","Gamma","Frontend-UI","Media",5,284,3,"rolled_back"
"PR-10590","Beta","Auth-Service","Alta",93.13,1099,3,"failed"
"PR-10591","Alpha","Auth-Service","Media",43,581,2,"success"
"PR-10592","Gamma","Frontend-UI","Alta",69.38,881,3,"failed"
"PR-10593","Beta","Database","Alta",42,718,3,"failed"
"PR-10594","Delta","Frontend-UI","Media",5.6,215,1,"success"
"PR-10595","Alpha","Frontend-UI","Crítica",2.22,20,0,"success"
"PR-10596","Delta","Billing","Media",48,615,4,"success"
"PR-10597","Gamma","Database","Media",8,200,2,"success"
"PR-10598","Beta","Auth-Service","Baja",41.6,478,0,"failed"
"PR-10599","Alpha","Core-API","Crítica",5,28,0,"success"
"PR-10600","Gamma","Frontend-UI","Media",2,10,0,"success"
"PR-10601","Gamma","Database","Media",294,3454,17,"failed"
"PR-10602","Alpha","Auth-Service","Baja",1.65,352,1,"success"
"PR-10603","Gamma","Auth-Service","Media",5.25,10,0,"success"
"PR-10604","Alpha","Billing","Crítica",173.31,2277,8,"failed"
"PR-10605","Gamma","Core-API","Media",2,10,1,"success"
"PR-10606","Alpha","Core-API","Crítica",6.29,83,0,"success"
"PR-10607","Gamma","Frontend-UI","Baja",38,298,1,"success"
"PR-10608","Beta","Auth-Service","Alta",1.91,10,0,"success"
"PR-10609","Gamma","Billing","Crítica",5,366,0,"success"
"PR-10610","Beta","Auth-Service","Media",53,682,3,"success"
"PR-10611","Delta","Frontend-UI","Baja",30.39,324,0,"success"
"PR-10612","Alpha","Frontend-UI","Media",43.89,467,0,"success"
"PR-10613","Delta","Billing","Media",5,10,1,"success"
"PR-10614","Delta","Auth-Service","Baja",53.66,794,4,"success"
"PR-10615","Beta","Frontend-UI","Media",20.4,272,2,"success"
"PR-10616","Alpha","Frontend-UI","Alta",19,515,2,"success"
"PR-10617","Gamma","Auth-Service","Media",1.77,10,0,"success"
"PR-10618","Beta","Core-API","Media",257,3276,12,"success"
"PR-10619","Alpha","Database","Media",10,102,0,"success"
"PR-10620","Alpha","Auth-Service","Media",3.96,251,2,"success"
"PR-10621","Gamma","Frontend-UI","Media",41.63,490,3,"success"
"PR-10622","Beta","Billing","Media",14,278,2,"success"
"PR-10623","Beta","Core-API","Alta",4.89,17,1,"success"
"PR-10624","Alpha","Core-API","Media",1.15,94,0,"success"
"PR-10625","Beta","Core-API","Baja",2,10,0,"success"
"PR-10626","Beta","Billing","Media",5,254,3,"failed"
"PR-10627","Gamma","Auth-Service","Media",2.04,192,0,"success"
"PR-10628","Beta","Core-API","Baja",1,89,0,"success"
"PR-10629","Delta","Auth-Service","Alta",0.7,33,0,"success"
"PR-10630","Beta","Database","Baja",0.78,10,0,"success"
"PR-10631","Alpha","Core-API","Media",5,145,0,"success"
"PR-10632","Gamma","Core-API","Media",45.09,732,3,"success"
"PR-10633","Alpha","Auth-Service","Alta",9,338,1,"success"
"PR-10634","Gamma","Core-API","Media",26.89,185,0,"success"
"PR-10635","Alpha","Billing","Media",309.17,3710,20,"success"
"PR-10636","Alpha","Auth-Service","Baja",34.69,475,0,"success"
"PR-10637","Gamma","Billing","Media",21,397,1,"success"
"PR-10638","Delta","Database","Baja",1,37,0,"success"
"PR-10639","Beta","Core-API","Crítica",1,57,0,"success"
"PR-10640","Beta","Billing","Alta",94.37,1345,5,"success"
"PR-10641","Delta","Billing","Media",5,10,0,"success"
"PR-10642","Alpha","Database","Media",7.96,119,0,"success"
"PR-10643","Beta","Auth-Service","Alta",2,265,3,"success"
"PR-10644","Alpha","Billing","Media",51.84,665,5,"failed"
"PR-10645","Delta","Auth-Service","Media",1,191,0,"success"
"PR-10646","Alpha","Frontend-UI","Crítica",7.04,13,0,"success"
"PR-10647","Beta","Auth-Service","Crítica",56,979,2,"failed"
"PR-10648","Beta","Database","Alta",2,29,0,"success"
"PR-10649","Delta","Core-API","Crítica",49,723,2,"success"
"PR-10650","Gamma","Database","Crítica",32,301,2,"success"
"PR-10651","Alpha","Database","Baja",38,654,3,"success"
"PR-10652","Delta","Billing","Baja",4.48,75,3,"success"
"PR-10653","Delta","Frontend-UI","Media",48,722,1,"success"
"PR-10654","Delta","Billing","Media",46.57,784,2,"success"
"PR-10655","Beta","Auth-Service","Media",33,454,2,"success"
"PR-10656","Alpha","Billing","Alta",85,1063,3,"failed"
"PR-10657","Delta","Core-API","Media",3,53,0,"success"
"PR-10658","Gamma","Billing","Alta",71,784,2,"failed"
"PR-10659","Beta","Core-API","Baja",60,831,7,"failed"
"PR-10660","Beta","Billing","Alta",3.8,83,1,"success"
"PR-10661","Alpha","Billing","Alta",0.7,81,1,"rolled_back"
"PR-10662","Gamma","Billing","Alta",4.93,148,1,"success"
"PR-10663","Gamma","Database","Baja",1.07,148,0,"success"
"PR-10664","Beta","Auth-Service","Alta",1,97,0,"success"
"PR-10665","Gamma","Billing","Media",3.89,131,2,"success"
"PR-10666","Delta","Auth-Service","Alta",5,373,0,"success"
"PR-10667","Alpha","Frontend-UI","Baja",4,290,2,"success"
"PR-10668","Alpha","Billing","Media",39.46,640,1,"success"
"PR-10669","Beta","Core-API","Baja",37.72,613,2,"success"
"PR-10670","Beta","Billing","Media",65,975,6,"success"
"PR-10671","Delta","Database","Baja",1.07,59,1,"success"
"PR-10672","Delta","Core-API","Baja",71,871,4,"failed"
"PR-10673","Delta","Auth-Service","Media",3.38,262,2,"failed"
"PR-10674","Alpha","Billing","Media",3,243,3,"success"
"PR-10675","Alpha","Billing","Media",3.11,488,1,"success"
"PR-10676","Beta","Core-API","Media",7,10,0,"success"
"PR-10677","Gamma","Auth-Service","Media",7.2,231,1,"success"
"PR-10678","Delta","Auth-Service","Alta",4.24,166,1,"success"
"PR-10679","Delta","Frontend-UI","Alta",4.68,181,2,"success"
"PR-10680","Gamma","Billing","Alta",3.01,139,1,"success"
"PR-10681","Delta","Auth-Service","Baja",45.5,715,4,"success"
"PR-10682","Gamma","Core-API","Baja",2.48,194,0,"success"
"PR-10683","Gamma","Database","Alta",26,503,2,"success"
"PR-10684","Beta","Frontend-UI","Media",37,281,0,"success"
"PR-10685","Delta","Database","Media",2,91,0,"success"
"PR-10686","Alpha","Core-API","Alta",4.88,279,0,"success"
"PR-10687","Gamma","Core-API","Crítica",6,512,0,"success"
"PR-10688","Beta","Frontend-UI","Baja",8,226,0,"success"
"PR-10689","Beta","Auth-Service","Baja",2,199,3,"success"
"PR-10690","Alpha","Billing","Media",52,674,0,"success"
"PR-10691","Alpha","Billing","Alta",5.37,19,0,"success"
"PR-10692","Gamma","Billing","Media",24,224,1,"success"
"PR-10693","Alpha","Database","Media",98,1143,2,"success"
"PR-10694","Alpha","Database","Baja",1.79,10,0,"success"
"PR-10695","Beta","Frontend-UI","Media",2,10,0,"success"
"PR-10696","Beta","Core-API","Media",26.2,499,0,"success"
"PR-10697","Gamma","Database","Baja",5,252,0,"success"
"PR-10698","Gamma","Database","Media",28,398,1,"success"
"PR-10699","Beta","Billing","Alta",14.01,154,0,"success"
"PR-10700","Alpha","Frontend-UI","Media",29.34,500,2,"failed"
"PR-10701","Beta","Database","Alta",3,185,2,"rolled_back"
"PR-10702","Gamma","Billing","Crítica",97,1231,5,"success"
"PR-10703","Delta","Database","Media",54,776,4,"success"
"PR-10704","Delta","Core-API","Baja",3,10,0,"success"
"PR-10705","Gamma","Billing","Media",2.93,99,1,"success"
"PR-10706","Beta","Billing","Media",45.23,661,7,"failed"
"PR-10707","Gamma","Database","Baja",10,265,0,"success"
"PR-10708","Alpha","Core-API","Media",24,471,1,"success"
"PR-10709","Gamma","Billing","Media",7.58,95,0,"failed"
"PR-10710","Beta","Core-API","Alta",2.36,86,1,"rolled_back"
"PR-10711","Gamma","Frontend-UI","Media",3.12,212,0,"success"
"PR-10712","Gamma","Frontend-UI","Media",2,31,0,"success"
"PR-10713","Beta","Auth-Service","Media",1.67,40,0,"success"
"PR-10714","Beta","Core-API","Media",1.48,10,0,"success"
"PR-10715","Delta","Database","Alta",93,929,4,"success"
"PR-10716","Delta","Auth-Service","Media",2,84,0,"success"
"PR-10717","Gamma","Auth-Service","Media",2.75,53,0,"success"
"PR-10718","Delta","Auth-Service","Alta",57,741,2,"failed"
"PR-10719","Alpha","Auth-Service","Media",5,99,0,"success"
"PR-10720","Beta","Frontend-UI","Alta",1.38,10,0,"success"
"PR-10721","Delta","Billing","Crítica",4.68,205,1,"success"
"PR-10722","Beta","Database","Media",6,43,1,"success"
"PR-10723","Gamma","Auth-Service","Media",6.99,243,1,"success"
"PR-10724","Beta","Billing","Alta",93,1295,8,"failed"
"PR-10725","Alpha","Database","Media",5.17,233,1,"success"
"PR-10726","Beta","Billing","Crítica",33.3,391,1,"success"
"PR-10727","Beta","Billing","Media",2,10,0,"failed"
"PR-10728","Beta","Billing","Media",27.18,273,1,"success"
"PR-10729","Gamma","Frontend-UI","Alta",28.45,358,2,"success"
"PR-10730","Alpha","Frontend-UI","Crítica",4.39,225,1,"success"
"PR-10731","Alpha","Billing","Media",5.25,66,0,"success"
"PR-10732","Delta","Auth-Service","Baja",7.78,74,0,"success"
"PR-10733","Alpha","Billing","Crítica",4,10,0,"success"
"PR-10734","Alpha","Auth-Service","Media",53.47,539,3,"failed"
"PR-10735","Delta","Frontend-UI","Alta",10,316,6,"failed"
"PR-10736","Alpha","Frontend-UI","Media",1,179,1,"success"
"PR-10737","Delta","Auth-Service","Crítica",4.47,10,1,"success"
"PR-10738","Beta","Billing","Media",3.27,198,1,"rolled_back"
"PR-10739","Gamma","Database","Baja",2,139,0,"success"
"PR-10740","Beta","Database","Alta",49.36,535,4,"success"
"PR-10741","Delta","Billing","Alta",1.9,218,0,"success"
"PR-10742","Gamma","Core-API","Media",1,68,1,"success"
"PR-10743","Delta","Auth-Service","Crítica",6,140,2,"success"
"PR-10744","Delta","Frontend-UI","Baja",46,782,7,"failed"
"PR-10745","Alpha","Database","Media",8.74,10,1,"failed"
"PR-10746","Alpha","Frontend-UI","Alta",259,3202,16,"failed"
"PR-10747","Beta","Billing","Media",8.67,206,1,"success"
"PR-10748","Gamma","Billing","Media",3,157,0,"success"
"PR-10749","Gamma","Billing","Media",43,466,0,"success"
"PR-10750","Delta","Billing","Media",6.63,165,0,"success"
"PR-10751","Alpha","Billing","Media",70.54,787,4,"success"
"PR-10752","Beta","Auth-Service","Media",69,869,9,"rolled_back"
"PR-10753","Delta","Auth-Service","Media",48.64,649,3,"success"
"PR-10754","Delta","Frontend-UI","Baja",7.87,75,0,"success"
"PR-10755","Gamma","Core-API","Baja",42,659,0,"success"
"PR-10756","Delta","Database","Baja",2,173,3,"failed"
"PR-10757","Alpha","Auth-Service","Media",43.93,636,1,"success"
"PR-10758","Gamma","Frontend-UI","Media",4,154,0,"success"
"PR-10759","Beta","Billing","Media",55,823,5,"success"
"PR-10760","Delta","Frontend-UI","Media",7.18,10,0,"success"
"PR-10761","Beta","Database","Media",2,111,2,"success"
"PR-10762","Beta","Database","Alta",37.67,554,2,"success"
"PR-10763","Beta","Billing","Alta",1,71,0,"success"
"PR-10764","Delta","Auth-Service","Alta",40.12,641,0,"success"
"PR-10765","Alpha","Database","Baja",1,231,0,"success"
"PR-10766","Gamma","Billing","Media",4.77,10,0,"success"
"PR-10767","Delta","Billing","Media",47,368,2,"success"
"PR-10768","Gamma","Frontend-UI","Media",48,720,3,"failed"
